Ag1As1Cs2S4,0.364929062501,1.12082100366,-1.20481976221
Ag1As1Hg1S3,-0.391945564372,1.58771551785,0.0422395911261
Ag1As1Pb1S3,-0.372652597659,1.66342806316,0.227677238299
Ag1As1S1,0.466828415971,0.969987800506,0.256989621503
Ag1As1S2,-0.528354395775,1.15763961019,0.32666059852
Ag1Ba1Er1S3,0.811889172937,0.737234601063,-0.534917808956
Ag1Ba1Nd1S3,0.76200555796,0.7892446889,-0.72960149615
Ag1Ba1S6Sc3,-0.147656783629,0.21952016707,-0.323794806453
Ag1Ba2In1S4,0.490360555522,1.0052494088,-0.751078523612
Ag1Ba4In1S6,0.626676878617,0.929334052654,-0.904377837439
Ag1Bi1S2,0.0956552564134,1.90411775736,-0.00935049912532
Ag1Bi3S5,-0.515027183558,2.40041935397,0.202567252027
Ag1Br1Hg1S1,0.332175622343,2.40006511271,-0.258904448366
Ag1Cd2Ga1S4,-0.245049233056,1.2734213122,-0.308982053437
Ag1Ce3Ge1S7,-0.226076383891,1.0922632552,-0.109759735259
Ag1Ce3S7Si1,-0.295604613494,0.862754150576,0.0161006413194
Ag1Cr1S2,0.278569369068,0.159043296226,-0.283957612717
Ag1Cs2Nb1S4,0.990250202076,0.672481052746,-1.37666376611
Ag1Cs2S4Sb1,0.523457301104,1.29951052189,-1.26242136806
Ag1Cs2S4Ta1,1.25801857715,0.837212924607,-1.05198632713
Ag1Cs2S4V1,0.758498613322,0.677343876817,-1.31757934312
Ag1Cu1S1,1.61654497225,0.0526701324842,-0.530489703008
Ag1Dy1S2,0.705067322437,0.785534938197,-0.363039818579
Ag1Er1S2,0.768178997003,0.717100231421,-0.196888480874
Ag1Fe1S2,0.147197735985,0.461679358466,0.0185662633644
Ag1Fe2S3,0.0071632398231,0.368386316145,0.14139149516
Ag1Ga1S2,-0.200141464853,1.02128947203,-0.241296396839
Ag1Gd1S2,0.742624995846,0.79482064029,-0.359046546781
Ag1Ge1La3S7,-0.191989841136,1.08519254229,-0.096191323713
Ag1Ge1Pr3S7,-0.210273170914,1.05146558911,-0.0666462667732
Ag1Hg1I1S1,0.750964110707,2.56978427976,-0.298382101637
Ag1Ho1S2,0.745156918704,0.740543998875,-0.262325412475
Ag1In1S2,0.0814115862236,1.23299547726,-0.29118058211
Ag1K2Nb1S4,0.418154795875,0.0492795320933,-1.25151926602
Ag1K2S4Sb1,-0.0486381050982,0.676309001239,-1.13727686797
Ag1K2S4Ta1,0.685923170947,0.214011403955,-0.926841827045
Ag1K2S4V1,0.18640320712,0.0541423561644,-1.19243484303
Ag1La3S7Si1,-0.261518070739,0.855683437671,0.0296690528652
Ag1La3S7Sn1,-0.153305044498,1.23918466853,-0.259853697412
Ag1Mo6S8,0.619151253209,-0.0476050181283,0.631062785271
Ag1Na3S2,0.79455094335,-1.10858539978,-2.53396569106
Ag1Nb1Rb2S4,0.662565622213,0.351278683003,-1.30642303653
Ag1Nd3S7Si1,-0.293553402703,0.830375278852,0.0547619332179
Ag1Pb1S3Sb1,-0.161281612846,1.90168075414,0.150875097154
Ag1Pb1S6Sb3,-0.767380068597,2.02587225415,0.412020085015
Ag1Pr3S7Si1,-0.279801400518,0.821956484492,0.0592141098046
Ag1Rb2S4Sb1,0.195772721239,0.978308152148,-1.19218063848
Ag1Rb2S4Ta1,0.930333997283,0.516010554864,-0.981745597547
Ag1Rb2S4V1,0.430814033457,0.356141507073,-1.24733861353
Ag1S2Sb1,-0.211297918571,1.51501864666,0.211457386812
Ag1S2Sm1,0.610735466442,0.82892081091,-0.533943758605
Ag1S2Tm1,0.699293088545,0.763857062257,-0.289775396286
Ag1S2Y1,0.506826098475,0.454047474451,-0.319684520511
Ag1S2Yb1,0.49968168495,0.862666015891,-0.611645452432
Ag1S3Ta1,0.303479140614,0.816457769521,0.612996680852
Ag1S7Si1Sm3,-0.37617151079,0.864180726583,0.0097321862798
Ag2As1Cs1S3,0.721644676914,0.937297880942,-0.771635749349
Ag2As1S2,0.507017539374,0.87861607448,0.0142300000852
Ag2Ba1Ge1S4,0.294536191992,0.902939091139,-0.159848578264
Ag2Ba1S2,1.51634535572,0.560129116637,-0.871452837595
Ag2Ba1S4Sn1,0.352563386949,1.13392728049,-0.405342138816
Ag2Bi1Cs1S3,1.07822162103,1.36385682218,-0.963642090862
Ag2Bi7Cu3Pb3S16,-0.202344290146,2.09215492268,0.0930092527627
Ag2Cd1Ge1S4,-0.00278043952628,1.08995154414,0.0487286105068
Ag2Cs2S4Ti1,1.17690775711,0.534857028895,-1.39690348631
Ag2Fe1S4Sn1,0.0595095676164,0.985001503273,-0.00583753284479
Ag2Ge1In2S6,-0.415831322989,1.2988028149,0.0680937186307
Ag2Ge1K2S4,0.503073350085,0.366478714711,-1.03739485739
Ag2Ge1Pb1S4,0.0543965604325,1.37731449832,0.150323167479
Ag2Ge1Rb2S4,0.720327417958,0.634922404415,-1.08619820895
Ag2Ge1S3,0.0929450810456,0.944751008066,0.190527384024
Ag2Hf1S3,0.902708667388,0.657757587879,0.000716078185999
Ag2Hg1I2S1,1.04099478147,2.61042326196,-0.222308660964
Ag2Hg1S2,1.10897038515,1.22827471377,-0.597703221002
Ag2In2S6Si1,-0.491680300731,1.04842924622,0.205395947622
Ag2K1S3Sb1,0.575908146067,0.785399318557,-0.765955013135
Ag2K1S4Sb1,0.0646817739309,0.902298783642,-0.603251445293
Ag2Rb1S4Sb1,0.186887187098,1.0532983591,-0.630703330544
Ag2S1,1.92770257632,0.415212967495,-0.64510375258
Ag2S3Si1,-0.0461113781383,0.485732798825,0.442248137169
Ag2S3Te1,-0.125767556903,1.46517913226,0.0534949797165
Ag2S4Si1Zn1,-0.232918204624,0.595010253585,0.274059494504
Ag2S4Sn1Zn1,-0.0705986652791,1.17026209986,-0.160224630909
Ag2S6Te1V3,-0.0877496848415,0.632495679915,0.302843642591
Ag3As1S3,0.524241449403,0.839456763331,-0.089809837657
Ag3As1S4,0.0194734143563,0.949599047811,-0.0116244167611
Ag3As2K1S5,0.0590648664153,0.790803411345,-0.326748168281
Ag3Au1S2,2.04030205472,0.817183111644,-0.450049427851
Ag3Br1S1,1.4700132043,1.1900329374,-0.383544840786
Ag3Cs1S2,2.15800634175,0.529360938057,-1.44056731622
Ag3Cu1S2,1.77212377428,0.233941549992,-0.587796727795
Ag3I1S1,1.80504399499,1.32580827104,-0.415126963404
Ag3K3S8Ta2,0.742583110461,0.327006295157,-0.659829115705
Ag3Na1S2,1.54998536532,-0.0927198216024,-1.27472439875
Ag3Rb1S2,1.93954995517,0.315226024894,-1.39374016316
Ag3S3Sb1,0.705416579237,1.04367335559,-0.155640244352
